Species	1-172	173-437	438-578	579-1106	1107-1309	1310-1440	1441-1797	1798-1974	1975-2079	2080-2257	2258-2474	2475-2729	2730-2970	2971-3088	3089-3342	3343-3658	3659-3819	3820-3978	3979-4189	4190-4419	4420-4915	4916-5195	5196-5522	5523-6134	6135-6497	6498-6674	6675-7006	7007-7203	7204-7342	7343-7601	7602-7714	7715-7994	7995-8183	8184-8493	8494-8638	8639-9089	9090-9642	9643-10539	10540-11302	11303-11578	11579-11824	11825-11998	11999-12177	12178-12410	12411-12630	12631-12769	12770-12992	12993-13159	13160-13840	13841-14367	14368-14905	14906-15142	15143-15383	15384-15504	15505-15695	15696-16754	16755-17071	17072-17585	17586-17749	17750-17952	17953-18211	18212-18550	18551-18771	18772-19284	19285-19600	19601-19887	19888-20405	20406-20775	20776-21225	21226-21818	21819-22282	22283-22769	22770-23044	23045-23262	23263-23456	23457-23605	23606-23792	23793-24192	24193-24450	24451-24615	24616-24988	24989-25164	25165-25274	25275-26074	26075-26186	26187-26416	26417-26589	26590-26824	26825-26962	26963-27245	27246-27713	27714-28147	28148-28463	28464-28681	28682-29256	29257-29547	29548-29844	29845-30175	30176-30903	30904-31762	31763-32144	32145-32564	32565-32835	32836-33269	33270-34095	34096-34451	34452-34935	34936-35369	35370-35522	35523-35734	35735-35892	35893-36089	36090-36243	36244-36549	36550-36845	36846-37280	37281-37615	37616-37887	37888-38184	38185-38304	38305-38484	38485-38664	38665-39065	39066-39588	39589-39923	39924-40143	40144-40383	40384-40600	40601-40790	40791-41314	41315-41702	41703-42284	42285-42846	42847-43268	43269-43744	43745-44121	44122-44381	44382-44812	44813-45137	45138-45372	45373-45801	45802-46426	46427-46617	46618-47236	47237-47823	47824-48235	48236-48417	48418-48759	48760-48912	48913-49052	49053-49383	49384-49494	49495-49738	49739-50057	50058-50514	50515-50632	50633-51129	51130-51296	51297-51552	51553-51694	51695-52156	52157-52273	52274-52604	52605-52876	52877-52984	52985-53243	53244-53554	53555-54191	54192-54510	54511-54665	54666-55020	55021-55374	55375-55662	55663-56057	56058-56574	56575-56759	56760-57062	57063-57412	57413-57712	57713-58221	58222-58640	58641-58963	58964-59196	59197-59358	59359-60030	60031-60142	60143-60355	60356-60685	60686-61788	61789-62024	62025-62267	62268-62398	62399-62722	62723-63290	63291-63629	63630-63900	63901-64225	64226-65101	65102-65502	65503-65927	65928-66328	66329-66476	66477-66879	66880-67139	67140-67460	67461-67909	67910-68451	68452-68939	68940-69227	69228-69567	69568-69933	69934-70219	70220-70713	70714-71244	71245-71692	71693-71998	71999-72339	72340-73715	73716-74068	74069-74265	74266-74992	74993-75148	75149-75785	75786-76118	76119-76348	76349-76635	76636-77772	77773-78267	78268-78635	78636-78758	78759-79406	79407-79860	79861-80588	80589-80938	80939-81233	81234-81653	81654-81991	81992-82183	82184-82982	82983-83158	83159-83633	83634-84195	84196-84652	84653-84802	84803-84982	84983-85571	85572-86298	86299-86536	86537-87288	87289-87464	87465-87952	87953-88075	88076-88450	88451-88709	88710-89233	89234-89758	89759-90500	90501-90981	90982-91441	91442-92087	92088-92567	92568-92914	92915-93387	93388-93855	93856-94063	94064-94672	94673-94817	94818-94946	94947-95123	95124-95910	95911-96038	96039-96663	96664-97111	97112-97910	97911-98664	98665-98990	98991-99207	99208-99340	99341-99869	99870-100775	100776-101115	101116-101362	101363-101723	101724-102163	102164-102572	102573-102910	102911-103107	103108-103448	103449-103853	103854-104097	104098-104305	104306-104741	104742-104850	104851-105301	105302-105927	105928-106111	106112-106389	106390-106646	106647-107081
Ptychodera_bahamensis	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	1	2	2	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	1	2	0	2	2	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	0	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	1	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	1	2	2	2	2	2	1	0	1	2	2	2	1	2	0	2	2	1	0	2	2	0	2	2	1	2	2	2	1	2	2	1	2	1	2	2	0	2	1	1	2	2	2	2	2	0	2	1	2	2	2	1	1	2	1	2	2	0	0	2	0	1	1	0	2	2	1	2	2	2	2	1	2	2	0	0	2	2	0	1	0	2	0	0	2	2	2	0	0	1	1	2	0	2	2	0	2	1	0	1	0	0	0	0	0
Ptychodera_flava	0	0	0	0	2	2	2	0	2	0	2	2	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Glossobalanus_marginatus	0	0	0	1	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
Balanoglossus_cf_aurantiacus	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	0	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	1	2	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	0	2	0	2	2	2	2	2	2	0	0	0	1	2	2	2	2	1	2	2	2	2	2	0	0	2	2	2	2	2	0	2	2	2	2	2	0	1	1	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	1	2	2	0	2	0	2	1	2	2	2	2	2	2	2	2	1	0	0	2	2	0	0	0	2	2	0	2	0	0	2	2	1	0	1	0	1	2	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0
Balanoglossus_clavigerus	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Torquaratoridae_Antarctica	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	0	2	2	2	2	0	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	0	0	2	2	2	1	2	2	0	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	0	2	2	2	0	1	0	1	2	2	0	2	2	1	2	2	2	2	2	0	0	2	2	0	0	2	1	2	2	2	1	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	1	0	2	2	2	0	2	2	0	0	1	0	2	2	2	0	0	0	2	2	2	1	2	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0
Torquaratoridae_Iceland	2	2	2	2	0	0	1	2	0	2	2	2	2	2	2	1	2	2	2	2	0	0	1	2	2	2	2	2	2	0	0	2	2	2	2	2	1	2	1	0	1	0	0	0	2	2	0	2	1	2	1	2	2	0	0	0	2	0	0	2	2	0	1	1	2	1	0	2	1	1	0	2	1	2	0	0	2	0	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	1	0	0	1	0	1	0	0	0	0	2	0	0	1	2	0	2	2	2	0	2	1	1	1	0	0	0	2	1	1	1	0	0	2	0	1	2	1	1	0	1	1	1	2	0	0	0	1	1	1	0	0	2	1	0	2	0	0	0	1	1	2	1	0	2	0	1	2	2	0	2	0	0	1	2	2	1	2	2	0	1	0	2	1	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	1	1	0	0	1	1	1	1	1	2	0	1	2	2	0	1	1	0	1	0	1	2	2	0	1	0	1	0	1	0	1	1	0	1	0	2	1	2	0	0	1	2	0	1	0	0	0	2	0	2	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	2	0	0	2	0	2	1	1	0	0	1	0	1	0	2	2	0	0	2	0	0	0	1	2	0	0	0
Dumetocrinus_sp	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	2	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	0	2	1	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	0	2	0	0	2	1	0	1	2	2	2	0	2	1	2	0	0	0	2	2	0	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	1	0	0	2	2	0	2	2	2	2	0	0	2	2	2	2	2	2	2	0	2	2	0	0	2	2	0	2	2	2	0	2	2	2	2	2	0	1	2	2	2	0	0	0	2	2	2	2	0	2	2	2	1	2	2	1	2	1	0	0	1	0	2	0	2	0	0	1	1	0	2	1	0	1	2	2	2	0	1	2	2	2	2	2	2	2	1	0	0	2	1	2	2	2	2	1	0	1	2	1	2	0	0	2	0	1	0	2	2	1	2	1	2	1	2	0	2	2	2	1	2	2	1	0	0	0	2	0	2	0	2	1	0	0	0	0	0	0	0
Promachocrinus_kerguelensis	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Leptosynapta_clarki	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	0	1	2	2	2	2	0	2	2	2	2	2	0	1	0	2	2	2	2	0	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	0	2	2	1	2	2	2	2	1	1	1	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	1	1	2	2	0	2	2	0	2	2	0	0	1	0	1	2	0	2	2	1	0	1	2	2	2	0	2	0	2	2	0	2	2	2	2	2	0	1	1	1	2	1	2	2	0	2	0	0	0	2	1	2	2	0	0	0	2	0	2	2	2	2	0	2	2	2	0	0	0	2	0	0	2	2	1	0	0	2	1	2	0	0	2	2	0	0	2	2	2	2	2	1	2	2	2	2	2	0	1	2	2	0	2	0	0	2	0	1	0	0	0	0	1	1	0	1	2	1	2	0	2	2	2	0	2	1	0	1	2	2	1	1	0	1	0	0	0	0	2	0	1	1	1	1	0	2	2	2	0	0	1	0	0	0	2	0	1	0	0	0	2	2	0	0	0	1	0	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
Holothuria_glaberrima	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	0	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	0	0	2	2	2	2	2	2	2	2	0	2	0	2	2	0	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	0	2	0	0	2	0	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	0	2	2	1	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	2	0	0	2	2	0	1	2	2	0	2	0	2	2	2	2	2	2	0	2	1	2	2	2	2	0	2	2	0	0	0	0	0	2	0	2	2	0	0	0	0	2	0	2	0	2	2	2	0	2	0	2	2	0	0	2	0	2	1	2	0	2	2	0	2	2	1	2	0	2	2	0	0	0	0	0	2	0	0	1	0	0	0	2	2	2	2	0	2	2	0	0	0	0
Apostichopus_japonicus	2	2	2	2	2	0	2	2	2	0	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	0	2	0	2	2	2	2	2	2	2	2	0	2	2	2	0	0	2	2	2	2	0	2	0	2	0	2	2	0	1	2	2	2	1	0	2	2	2	0	2	0	2	2	2	0	2	0	2	2	2	2	1	2	0	2	2	2	2	2	2	2	2	2	1	2	2	2	0	0	2	2	2	0	2	0	2	2	1	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	0	0	2	2	2	1	2	2	2	2	2	2	1	2	0	2	2	1	1	2	0	0	0	2	0	2	2	2	0	0	1	2	2	2	0	2	0	2	0	2	2	1	2	0	1	0	2	1	1	0	1	2	0	0	1	0	1	0	0	2	1	2	0	0	2	2	2	1	0	2	2	0	0	0	2	0	2	0	0	0	0	0	0	0
Parastichopus_parvimensis	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	0	2	2	2	2	0	2	2	0	2	2	2	1	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	2	0	2	2	0	2	2	2	0	2	2	2	0	2	2	2	2	2	2	0	2	2	2	2	0	0	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	2	0	2	2	1	2	2	2	0	2	2	2	2	2	2	0	2	2	0	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	1	2	0	2	2	2	0	2	2	2	2	2	2	0	0	2	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Parastichopus_californicus	0	2	0	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	0	2	0	2	1	2	0	2	0	0	2	0	2	0	0	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	2	2	1	0	2	2	0	0	0	0	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	0	0	2	0	0	2	0	2	2	2	0	2	2	0	2	0	2	2	2	0	0	2	2	0	2	2	2	2	0	2	0	2	2	2	2	1	0	0	0	2	2	2	2	0	0	2	0	0	0	2	0	0	2	2	2	2	2	2	2	1	2	2	2	0	2	2	2	2	0	1	0	0	0	2	2	2	2	2	0	2	2	0	2	0	2	2	1	0	2	2	2	0	0	0	2	2	2	2	1	1	2	2	0	2	2	1	1	2	2	1	0	2	0	0	1	0	1	2	2	1	0	2	0	0	2	2	0	1	2	0	0	0	0	2	2	0	0	1	0	2	0	2	0	2	0	2	2	1	0	1	0	0	0	0	2	2	0	1	0	2	0	2	0	0	0	2	0	1	2	2	0	2	1	0	1	2	0	0	0	2	0	2	2	2	0	2	0	0	0	0	0
Astrotoma_agassizii	2	2	2	1	2	2	2	2	0	0	0	2	2	0	0	0	0	2	0	2	2	2	2	2	1	0	2	2	0	0	0	2	2	0	2	2	2	2	2	2	2	0	2	2	2	0	0	2	2	1	1	0	2	2	2	2	1	0	2	2	2	2	2	2	0	0	2	2	1	2	2	0	0	2	1	2	0	2	2	0	2	2	2	2	2	0	2	2	0	1	2	2	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	2	2	0	2	0	1	1	2	2	0	2	0	1	2	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	2	1	2	2	1	0	1	0	1	2	2	2	2	2	1	2	0	1	0	2	0	1	0	2	0	0	2	0	1	2	0	1	0	0	0	2	0	2	2	0	2	0	0	0	0	1	0	0	0	2	0	2	0	0	2	1	0	1	1	0	1	1	0	1	2	0	0	2	1	2	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	1	0	2	0	0	1	1	1	2	1	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	2	2	0	0	0	1	0	1	2	0	0	0	2	2	0	0	0	0	2	1	2	2
Ophionotus_victoriae	2	2	0	0	2	2	1	2	2	0	2	1	0	0	0	2	2	0	2	2	1	0	2	2	2	0	0	2	2	2	0	2	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	1	0	2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	2	2	0	2	2	0	0	0	2	2	0	0	0	2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	2	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0
Eucidaris_tribuloides	2	2	0	2	0	2	0	2	2	2	0	1	0	2	2	1	0	2	2	2	2	2	0	0	0	0	2	0	2	2	2	0	2	0	0	1	0	0	0	0	0	2	0	0	2	2	0	0	1	0	0	0	0	2	2	2	0	0	2	2	0	2	2	1	0	0	1	2	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	2	1	1	0	2	0	2	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	2	0	2	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	1	2	0	1	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	2	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	2	0
Strongylocentrotus_purpuratus	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	2	2	2	0	2	2	0	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	0	0	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	1	0	2	2	2	2	0	2	2	2	1	0	2	2	2	2	1	2	2	2	0	2	2	2	0	1	2	2	2	2	0	2	2	0	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	0	2	0	2	2	2	1	2	0	2	0	1	1	2	2	0	0	2	2	2	2	2	2	2	2	0	0	2	2	0	2	2	2	0	0	0	0	0	2	2	0	2	2	0	0	0	0	0	0
Paracentrotus_lividus	2	2	2	1	0	0	2	0	2	0	0	2	2	2	2	0	2	0	0	0	0	2	2	1	1	2	1	0	2	2	0	0	0	2	2	2	2	1	2	2	2	2	0	0	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	0	2	2	2	0	1	2	1	2	0	0	0	0	2	0	2	2	2	0	0	2	2	2	2	0	0	2	2	2	2	2	0	0	0	0	2	2	0	2	1	1	1	1	2	0	1	2	0	0	2	0	2	2	0	0	2	1	0	0	2	0	0	0	1	2	0	0	2	2	2	0	2	0	0	2	0	0	2	0	2	0	2	1	0	1	2	0	2	0	0	2	1	2	2	0	0	0	0	2	0	2	1	2	0	2	2	2	0	0	0	2	0	2	2	1	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	2	1	0	1	1	0	2	0	0	0	1	1	0	1	0	2	2	0	1	2	1	1	2	0	1	0	1	0	2	2	1	1	1	2	0	0	0	0	2	0	0	2	2	0	0	0	1	0	2	0	0	2	0	0	1	0	0	0	1	0	0	1	1	1	2	2	0	1	0	1	0	0	0	2	2	1	0	1	1	0	0	2	1	0	1	0	1	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	1
